id_odsp,date,country,ht,at,league,price,available_seats
ChBw4krJ/,2026-05-11,england,Norwich City,Watford,E0,101,27553
QoU46y0I/,2026-05-11,france,Bordeaux,Paris Saint-Germain,F1,98,25916
UgmLY6nH/,2026-05-11,england,Sunderland,Everton,E0,52,3804
fNgomrEq/,2026-05-13,spain,Valencia,Real Sociedad,SP1,33,27671
02gVwkLj/,2026-05-14,france,Guingamp,Nice,F1,61,6137
0fkZy0p1/,2026-05-14,germany,Bayern Munich,Hannover 96,D1,98,26255
2NB4iupl/,2026-05-14,germany,Mainz,Hertha Berlin,D1,46,22137
4hoNhv6N/,2026-05-14,italy,Juventus,Sampdoria,I1,37,16995
4W7aqBcT/,2026-05-14,france,AS Monaco,Montpellier,F1,106,5696
6aUUbjcG/,2026-05-14,france,Stade de Reims,Lyon,F1,76,28289
6ax96WE4/,2026-05-14,spain,Athletic Bilbao,Sevilla,SP1,28,20327
80C0hLUs/,2026-05-14,germany,TSG Hoffenheim,Schalke 04,D1,77,22042
APWPbNiE/,2026-05-14,germany,VfL Wolfsburg,VfB Stuttgart,D1,68,11832
AXzM0CS3/,2026-05-14,france,Paris Saint-Germain,Nantes,F1,55,17332
GAyI1hDc/,2026-05-14,france,Lorient,GFC Ajaccio,F1,20,28245
GU9nkVqU/,2026-05-14,spain,Atletico Madrid,Celta Vigo,SP1,82,17732
hd4epirN/,2026-05-14,france,Angers,Toulouse,F1,69,27490
lGVTcs7K/,2026-05-14,germany,FC Augsburg,Hamburg SV,D1,42,19092
M9wrzvFD/,2026-05-14,germany,Bayer Leverkusen,FC Ingolstadt 04,D1,73,20111
MBfRvV5p/,2026-05-14,france,St Etienne,Lille,F1,46,21997
OzuQaWsA/,2026-05-14,france,Caen,Bordeaux,F1,113,6192
ppl08hph/,2026-05-14,spain,Deportivo La Coruna,Real Madrid,SP1,107,14706
Q1nJgKjH/,2026-05-14,italy,AC Milan,AS Roma,I1,85,21958
rJvvyKa7/,2026-05-14,germany,Borussia Dortmund,FC Cologne,D1,62,4974
rPibsORr/,2026-05-14,france,Stade Rennes,Bastia,F1,58,7645
tEA8jaaf/,2026-05-14,germany,SV Darmstadt 98,Borussia Monchengladbach,D1,31,7788
UZhAetM4/,2026-05-14,italy,Napoli,Frosinone,I1,119,6408
Wtpd9YUo/,2026-05-14,spain,Granada,Barcelona,SP1,47,2560
WvLYd1MQ/,2026-05-14,germany,Werder Bremen,Eintracht Frankfurt,D1,23,5560
xKxE2Yci/,2026-05-14,france,Troyes,Marseille,F1,44,19089
zDg6dM6b/,2026-05-14,italy,Sassuolo,Internazionale,I1,117,17876
4KZEY0mA/,2026-05-15,england,Everton,Norwich City,E0,65,10553
4rI1PdAd/,2026-05-15,england,West Brom,Liverpool,E0,100,25172
8QiEf0yB/,2026-05-15,italy,Lazio,Fiorentina,I1,87,14657
ALt6zNIc/,2026-05-15,england,Arsenal,Aston Villa,E0,41,19757
bFpRibLT/,2026-05-15,italy,Empoli,Torino,I1,24,19405
dIEgRIup/,2026-05-15,england,Stoke City,West Ham,E0,69,14060
E3EuBLLi/,2026-05-15,italy,Palermo,Hellas Verona,I1,68,21586
EPuH4AqH/,2026-05-15,spain,Sporting Gijon,Villarreal,SP1,49,2779
f9SRVbXS/,2026-05-15,england,Southampton,Crystal Palace,E0,58,23107
hpWAZtY3/,2026-05-15,england,Chelsea,Leicester City,E0,116,6481
IwdEpkho/,2026-05-15,spain,Real Betis,Getafe,SP1,83,7778
juEcQxej/,2026-05-15,england,Watford,Sunderland,E0,108,16766
KY6IjZ8e/,2026-05-15,england,Swansea,Manchester City,E0,87,1225
M9k2c2ih/,2026-05-15,italy,Udinese,Carpi,I1,39,25672
S8w57Cab/,2026-05-15,spain,Espanyol,Eibar,SP1,27,3826
xYXMWvIM/,2026-05-15,england,Newcastle,Tottenham,E0,31,539
Y7ygmITp/,2026-05-15,italy,Genoa,Atalanta,I1,110,5128
zDFyC16o/,2026-05-15,italy,Chievo Verona,Bologna,I1,99,27893
zJhkjBUN/,2026-05-15,spain,Malaga,Las Palmas,SP1,66,7818
zZtD5jUA/,2026-05-15,spain,Rayo Vallecano,Levante,SP1,87,5356
bsZIXK2G/,2026-05-17,england,Manchester Utd,Bournemouth,E0,26,24125
pEqRMlnC/,2026-05-19,germany,Eintracht Frankfurt,Nurnberg,D1,86,24949
SxZVL81I/,2026-05-23,germany,Nurnberg,Eintracht Frankfurt,D1,104,26094
d4i30ksD/,2026-08-12,france,Bastia,Paris Saint-Germain,F1,71,1747
OAqkOhZJ/,2026-08-12,france,AS Monaco,Guingamp,F1,25,1845
21rgNClQ/,2026-08-13,france,Caen,Lorient,F1,93,16257
4j0rLEUb/,2026-08-13,england,Southampton,Watford,E0,83,25248
6Fbj3icf/,2026-08-13,france,Montpellier,Angers,F1,116,12451
8rLLIWds/,2026-08-13,france,Metz,Lille,F1,41,12604
bgczNz0n/,2026-08-13,england,Manchester City,Sunderland,E0,90,14524
hGdvMfFh/,2026-08-13,england,Middlesbrough,Stoke City,E0,71,15314
K2bWNGpt/,2026-08-13,england,Hull,Leicester City,E0,20,10098
KSRP2XEU/,2026-08-13,england,Everton,Tottenham,E0,37,2820
SOan4Xsl/,2026-08-13,france,Bordeaux,St Etienne,F1,115,29180
txTL3DaO/,2026-08-13,england,Crystal Palace,West Brom,E0,25,16605
YBPD5ZUB/,2026-08-13,england,Burnley,Swansea,E0,72,27439
zej7a9dJ/,2026-08-13,france,Dijon FCO,Nantes,F1,32,28669
02Tk5DSs/,2026-08-14,france,AS Nancy Lorraine,Lyon,F1,83,4026
0xbf2BC0/,2026-08-14,france,Nice,Stade Rennes,F1,118,5344
Cdy57e0a/,2026-08-14,england,Arsenal,Liverpool,E0,82,14672
Eu2b1VR6/,2026-08-14,france,Marseille,Toulouse,F1,51,16954
jmz96FF5/,2026-08-14,england,Bournemouth,Manchester Utd,E0,85,13721
nFTH4gpI/,2026-08-15,england,Chelsea,West Ham,E0,61,12268
A7HxFld6/,2026-08-19,france,Lyon,Caen,F1,74,11419
hnLOsuIk/,2026-08-19,spain,Malaga,Osasuna,SP1,86,3375
t81J3Mv9/,2026-08-19,spain,Deportivo La Coruna,Eibar,SP1,40,10787
YViaHWTN/,2026-08-19,england,Manchester Utd,Southampton,E0,64,29361
0dpVKvpP/,2026-08-20,france,Stade Rennes,AS Nancy Lorraine,F1,95,18814
25WdGbht/,2026-08-20,france,Nantes,AS Monaco,F1,58,19172
2sEodmEJ/,2026-08-20,england,Swansea,Hull,E0,100,14553
6JMDzfUo/,2026-08-20,england,Tottenham,Crystal Palace,E0,37,29188
AuBVBABn/,2026-08-20,italy,Juventus,Fiorentina,I1,46,28029
CWiEYXbb/,2026-08-20,england,West Brom,Everton,E0,120,28638
ddDs98e5/,2026-08-20,italy,AS Roma,Udinese,I1,114,16867
dOJlCntP/,2026-08-20,france,Angers,Nice,F1,116,15416
EuOTGARg/,2026-08-20,france,Lorient,Bastia,F1,68,25498
fugeICEH/,2026-08-20,england,Burnley,Liverpool,E0,115,9560
fXGO0KOR/,2026-08-20,spain,Sevilla,Espanyol,SP1,47,19900
Gfs4GjqU/,2026-08-20,england,Stoke City,Manchester City,E0,62,24805
hWMXFUt0/,2026-08-20,france,Lille,Dijon FCO,F1,107,8184
MJIG2tfF/,2026-08-20,spain,Granada,Villarreal,SP1,99,572
pALHZDqh/,2026-08-20,england,Watford,Chelsea,E0,109,22353
Q5liJhaB/,2026-08-20,england,Leicester City,Arsenal,E0,112,5466
rLFpDSQI/,2026-08-20,france,Toulouse,Bordeaux,F1,91,18514
Wh8jdvXr/,2026-08-20,spain,Barcelona,Real Betis,SP1,92,5120
2H2F42P2/,2026-08-21,spain,Atletico Madrid,Alaves,SP1,102,17541
AVV0FI7n/,2026-08-21,france,Guingamp,Marseille,F1,111,10742
bL9b5QfU/,2026-08-21,italy,Empoli,Sampdoria,I1,93,20872
EHceebnk/,2026-08-21,spain,Real Sociedad,Real Madrid,SP1,34,13884
EX7n8SAB/,2026-08-21,italy,Chievo Verona,Internazionale,I1,77,12895
hGYVBAio/,2026-08-21,england,Sunderland,Middlesbrough,E0,63,3408
hO6j7nQH/,2026-08-21,italy,Bologna,Crotone,I1,71,28672
I5EwAlta/,2026-08-21,italy,US Pescara,Napoli,I1,47,2957
jNjIXiE4/,2026-08-21,england,West Ham,Bournemouth,E0,42,9458
KIOPHjCm/,2026-08-21,france,St Etienne,Montpellier,F1,81,7865
lbGtE8BC/,2026-08-21,france,Paris Saint-Germain,Metz,F1,78,322
lEEXuJn2/,2026-08-21,spain,Sporting Gijon,Athletic Bilbao,SP1,23,7985
no6f66uO/,2026-08-21,italy,Atalanta,Lazio,I1,72,142
OrFZAUQh/,2026-08-21,italy,Genoa,Cagliari,I1,64,15083
Q7ZbHWmP/,2026-08-21,italy,Palermo,Sassuolo,I1,111,12153
SGLQCjdt/,2026-08-21,italy,AC Milan,Torino,I1,105,14577
0AHK109L/,2026-08-22,spain,Valencia,Las Palmas,SP1,53,16755
zBATtaXe/,2026-08-22,spain,Celta Vigo,Leganes,SP1,102,13956
fi7O1FRB/,2026-08-26,spain,Real Betis,Deportivo La Coruna,SP1,32,10604
QBF75cSn/,2026-08-26,spain,Espanyol,Malaga,SP1,99,28720
Qesux5oK/,2026-08-26,germany,Bayern Munich,Werder Bremen,D1,88,2253
zwHQ9EyO/,2026-08-26,france,Marseille,Lorient,F1,44,7258
0UokmGCI/,2026-08-27,spain,Real Madrid,Celta Vigo,SP1,97,15359
67noldcC/,2026-08-27,spain,Osasuna,Real Sociedad,SP1,61,5987
bmfQVVrH/,2026-08-27,england,Crystal Palace,Bournemouth,E0,48,16075
ETFU8YjU/,2026-08-27,france,Dijon FCO,Lyon,F1,116,28326
EXkgnzSO/,2026-08-27,spain,Leganes,Atletico Madrid,SP1,84,8599
GpIke7TP/,2026-08-27,england,Leicester City,Swansea,E0,65,20744
I1MLAfMH/,2026-08-27,france,Nice,Lille,F1,23,9472
IoG36wDt/,2026-08-27,spain,Eibar,Valencia,SP1,86,5409
Iy7bDNSk/,2026-08-27,england,Hull,Manchester Utd,E0,92,3000
KbjkFsv7/,2026-08-27,germany,FC Cologne,SV Darmstadt 98,D1,44,21191
l6Qrx7Pi/,2026-08-27,italy,Lazio,Juventus,I1,26,14489
lMU4ExNh/,2026-08-27,france,AS Nancy Lorraine,Guingamp,F1,119,27543
lzAwTyxn/,2026-08-27,france,Caen,Bastia,F1,50,7733
MaYdE3Xp/,2026-08-27,italy,Napoli,AC Milan,I1,54,7734
n5rywoWD/,2026-08-27,germany,Hamburg SV,FC Ingolstadt 04,D1,67,11442
ppjMWBTA/,2026-08-27,england,Chelsea,Burnley,E0,82,7164
ptOBWr9s/,2026-08-27,germany,Borussia Dortmund,Mainz,D1,26,4999
Q1A6B1c2/,2026-08-27,england,Southampton,Sunderland,E0,22,11854
rXypyP0Q/,2026-08-27,germany,FC Augsburg,VfL Wolfsburg,D1,71,16739
tAviJDG8/,2026-08-27,england,Watford,Arsenal,E0,97,9766
UZzmKg12/,2026-08-27,england,Tottenham,Liverpool,E0,47,150
vBNHBz7B/,2026-08-27,france,Montpellier,Stade Rennes,F1,93,13830
vo8fE3Dq/,2026-08-27,england,Everton,Stoke City,E0,50,24996
WbarSeih/,2026-08-27,france,Metz,Angers,F1,75,27706
xz1pGNO0/,2026-08-27,germany,Borussia Monchengladbach,Bayer Leverkusen,D1,118,5540
Y1fgE1gD/,2026-08-27,germany,Eintracht Frankfurt,Schalke 04,D1,109,1836
0lWTK5fH/,2026-08-28,italy,Cagliari,AS Roma,I1,63,16582
0U7K2eC5/,2026-08-28,spain,Villarreal,Sevilla,SP1,71,16745
42EB4Hsg/,2026-08-28,spain,Alaves,Sporting Gijon,SP1,97,19945
6RWPLouB/,2026-08-28,italy,Torino,Bologna,I1,92,11885
AawHN7Ab/,2026-08-28,italy,Internazionale,Palermo,I1,24,10853
bq2tH39f/,2026-08-28,germany,Hertha Berlin,SC Freiburg,D1,50,21058
GxUyBJ4P/,2026-08-28,spain,Las Palmas,Granada,SP1,22,13812
hOSLMRP4/,2026-08-28,italy,Sassuolo,US Pescara,I1,39,4289
jJ2xIqfl/,2026-08-28,germany,TSG Hoffenheim,RB Leipzig,D1,116,10866
jkizUHMu/,2026-08-28,france,AS Monaco,Paris Saint-Germain,F1,98,20617
KjnVIqPT/,2026-08-28,italy,Udinese,Empoli,I1,92,23986
nBB2Csrd/,2026-08-28,england,Manchester City,West Ham,E0,23,23930
nR3G3yca/,2026-08-28,spain,Athletic Bilbao,Barcelona,SP1,49,23182
plODCGi5/,2026-08-28,france,Bordeaux,Nantes,F1,85,2829
vuVXJP9N/,2026-08-28,italy,Sampdoria,Atalanta,I1,94,28130
WpK9Ddxa/,2026-08-28,france,St Etienne,Toulouse,F1,113,10958
WUFmyRvb/,2026-08-28,italy,Crotone,Genoa,I1,46,18934
z3MvwmAo/,2026-08-28,italy,Fiorentina,Chievo Verona,I1,59,11351
zXweIXVE/,2026-08-28,england,West Brom,Middlesbrough,E0,21,9138
0viaODjH/,2026-09-09,france,Paris Saint-Germain,St Etienne,F1,104,6425
K4c7wbOu/,2026-09-09,spain,Real Sociedad,Espanyol,SP1,84,12373
v3NFV2Om/,2026-09-09,germany,Schalke 04,Bayern Munich,D1,31,17124
2mBn8m87/,2026-09-10,england,Stoke City,Tottenham,E0,80,18993
4KkG7eXR/,2026-09-10,italy,Palermo,Napoli,I1,47,27470
6wJW55zj/,2026-09-10,france,Angers,Dijon FCO,F1,69,23181
8pbYVj0E/,2026-09-10,england,West Ham,Watford,E0,53,20622
8YBIkOFJ/,2026-09-10,germany,Bayer Leverkusen,Hamburg SV,D1,25,20651
AkbnRF6b/,2026-09-10,france,Lorient,AS Nancy Lorraine,F1,66,27226
Aw2dLG8B/,2026-09-10,spain,Real Madrid,Osasuna,SP1,74,8213
b3URS086/,2026-09-10,germany,VfL Wolfsburg,FC Cologne,D1,117,28947
bedBxIwn/,2026-09-10,spain,Barcelona,Alaves,SP1,88,7974
CGJS6oLq/,2026-09-10,france,Bastia,Toulouse,F1,61,3990
df48IEhU/,2026-09-10,spain,Sevilla,Las Palmas,SP1,82,2152
ENxaHioL/,2026-09-10,england,Bournemouth,West Brom,E0,52,18322
hIeFyxgh/,2026-09-10,spain,Celta Vigo,Atletico Madrid,SP1,110,19375
IZLJRnc9/,2026-09-10,france,Lyon,Bordeaux,F1,114,3539
KCVNTtg0/,2026-09-10,germany,SC Freiburg,Borussia Monchengladbach,D1,112,29228
lpkOZFN4/,2026-09-10,spain,Malaga,Villarreal,SP1,71,4622
MyGMlrVP/,2026-09-10,germany,RB Leipzig,Borussia Dortmund,D1,109,16001
OCMFSSs3/,2026-09-10,france,Guingamp,Montpellier,F1,65,4935
OdCr9Th1/,2026-09-10,england,Middlesbrough,Crystal Palace,E0,42,8033
SUIZAkOl/,2026-09-10,england,Liverpool,Leicester City,E0,75,10188
SxZVRKNC/,2026-09-10,germany,SV Darmstadt 98,Eintracht Frankfurt,D1,78,21548
tYMwA9we/,2026-09-10,england,Manchester Utd,Manchester City,E0,72,18396
U1c3Acm9/,2026-09-10,italy,Juventus,Sassuolo,I1,93,7327
vH2lp2ws/,2026-09-10,germany,FC Ingolstadt 04,Hertha Berlin,D1,64,27316
vP2jQZL4/,2026-09-10,france,Lille,AS Monaco,F1,27,13074
WbX3GB0R/,2026-09-10,england,Arsenal,Southampton,E0,69,28140
Y7JVBV8r/,2026-09-10,england,Burnley,Hull,E0,88,22840
6LaJzd8b/,2026-09-11,spain,Sporting Gijon,Leganes,SP1,68,3624
6TXZQvwJ/,2026-09-11,germany,Mainz,TSG Hoffenheim,D1,35,7031
dCsr3Fuq/,2026-09-11,italy,AS Roma,Sampdoria,I1,93,22704
I354JfwO/,2026-09-11,spain,Deportivo La Coruna,Athletic Bilbao,SP1,99,13563
IF1fPgyB/,2026-09-11,france,Nice,Marseille,F1,74,7513
MeMtOGH8/,2026-09-11,italy,US Pescara,Internazionale,I1,36,28215
MRfIjRys/,2026-09-11,england,Swansea,Chelsea,E0,101,2671
Ot60KzOH/,2026-09-11,spain,Granada,Eibar,SP1,77,27608
pMNBT8Sd/,2026-09-11,france,Nantes,Metz,F1,70,3364
pUHz5Pkd/,2026-09-11,france,Stade Rennes,Caen,F1,49,27239
QTjC8yIL/,2026-09-11,italy,Atalanta,Torino,I1,49,26133
r5179H2F/,2026-09-11,italy,Bologna,Cagliari,I1,49,1759
r5NxPd22/,2026-09-11,italy,AC Milan,Udinese,I1,103,24601
SECiMdg5/,2026-09-11,spain,Valencia,Real Betis,SP1,28,4649
U1Zf0DP1/,2026-09-11,italy,Chievo Verona,Lazio,I1,64,9963
xltJUMwf/,2026-09-11,germany,Werder Bremen,FC Augsburg,D1,60,3633
IRVj1gAe/,2026-09-12,italy,Empoli,Crotone,I1,99,20126
UgaUWWp8/,2026-09-12,england,Sunderland,Everton,E0,43,4498
j9mwVAFK/,2026-09-16,england,Chelsea,Liverpool,E0,105,8707
jT3exMf9/,2026-09-16,italy,Sampdoria,AC Milan,I1,59,13817
S4u2vQtF/,2026-09-16,france,Caen,Paris Saint-Germain,F1,119,2936
WWGctKx6/,2026-09-16,germany,FC Cologne,SC Freiburg,D1,94,24985
YZFaGRMq/,2026-09-16,spain,Real Betis,Granada,SP1,63,17782
0rwDO8hl/,2026-09-17,england,Hull,Arsenal,E0,58,1219
ATpcu6R8/,2026-09-17,france,AS Monaco,Stade Rennes,F1,112,17916
bJIkrt8g/,2026-09-17,germany,TSG Hoffenheim,VfL Wolfsburg,D1,80,16212
d64iw2u3/,2026-09-17,italy,Lazio,US Pescara,I1,48,3062
dAWLMnN0/,2026-09-17,england,Manchester City,Bournemouth,E0,92,26332
Gb54Foxj/,2026-09-17,spain,Atletico Madrid,Sporting Gijon,SP1,118,8739
Gfk3zmEF/,2026-09-17,spain,Eibar,Sevilla,SP1,37,2064
hhEWOpsS/,2026-09-17,france,Lorient,Lille,F1,45,16866
hvRHoFEo/,2026-09-17,germany,Hamburg SV,RB Leipzig,D1,89,17823
IcjnSyX1/,2026-09-17,italy,Napoli,Bologna,I1,79,20419
IJXHNS7f/,2026-09-17,england,Leicester City,Burnley,E0,50,28837
IZcBH2Z1/,2026-09-17,france,Dijon FCO,Metz,F1,93,4561
jNSBqAUD/,2026-09-17,england,West Brom,West Ham,E0,39,149
Miv9Plwr/,2026-09-17,england,Everton,Middlesbrough,E0,118,9636
pp6bK4kq/,2026-09-17,france,Bordeaux,Angers,F1,64,7581
pzL1uvhC/,2026-09-17,germany,Bayern Munich,FC Ingolstadt 04,D1,41,6209
SbA6vb7I/,2026-09-17,germany,Borussia Dortmund,SV Darmstadt 98,D1,48,25178
SY88E5id/,2026-09-17,spain,Leganes,Barcelona,SP1,67,23452
SzlSYZxB/,2026-09-17,spain,Las Palmas,Malaga,SP1,64,10984
WUPLpZTi/,2026-09-17,germany,Eintracht Frankfurt,Bayer Leverkusen,D1,30,16292
WxngtnC2/,2026-09-17,france,Toulouse,Guingamp,F1,80,17702
WxQNQ6CF/,2026-09-17,france,AS Nancy Lorraine,Nantes,F1,91,22311
xAHgs0Na/,2026-09-17,germany,Borussia Monchengladbach,Werder Bremen,D1,116,3295
0IgMkoim/,2026-09-18,england,Southampton,Swansea,E0,87,11729
4CisUUUQ/,2026-09-18,england,Crystal Palace,Stoke City,E0,96,1334
4fnrTHHe/,2026-09-18,italy,Internazionale,Juventus,I1,66,28313
4OXZMVyo/,2026-09-18,germany,FC Augsburg,Mainz,D1,117,9366
4W7aytAF/,2026-09-18,italy,Crotone,Palermo,I1,59,11510
6af7IrKe/,2026-09-18,france,Marseille,Lyon,F1,119,14508
AHl7Z6TL/,2026-09-18,spain,Villarreal,Real Sociedad,SP1,61,4469
E1FSPQRL/,2026-09-18,france,St Etienne,Bastia,F1,107,12314
I71hqMhm/,2026-09-18,germany,Hertha Berlin,Schalke 04,D1,59,25684
IF5mvrQd/,2026-09-18,italy,Sassuolo,Genoa,I1,29,6155
jXVPL6x7/,2026-09-18,england,Tottenham,Sunderland,E0,97,5239
KSefx9q3/,2026-09-18,spain,Osasuna,Celta Vigo,SP1,78,23685
lIlTKQiD/,2026-09-18,england,Watford,Manchester Utd,E0,26,13578
MVdwUc2k/,2026-09-18,italy,Fiorentina,AS Roma,I1,77,23693
nec4z0PL/,2026-09-18,italy,Torino,Empoli,I1,78,9735
Oz52JO4k/,2026-09-18,france,Montpellier,Nice,F1,48,4454
Qod8ZJvS/,2026-09-18,italy,Udinese,Chievo Verona,I1,81,24536
rubZUwmq/,2026-09-18,italy,Cagliari,Atalanta,I1,96,1337
txcjwkUd/,2026-09-18,spain,Espanyol,Real Madrid,SP1,72,10128
x4jayTb9/,2026-09-18,spain,Athletic Bilbao,Valencia,SP1,44,18043
dAhWXghH/,2026-09-19,spain,Alaves,Deportivo La Coruna,SP1,29,14175
4lVx6iF6/,2026-09-20,italy,AC Milan,Lazio,I1,28,22582
6ev6wpdL/,2026-09-20,france,Lille,Toulouse,F1,112,6243
8hUsT46k/,2026-09-20,spain,Sevilla,Real Betis,SP1,33,16534
bsHxsiTG/,2026-09-20,germany,SV Darmstadt 98,TSG Hoffenheim,D1,115,21121
K2KtXsZl/,2026-09-20,france,Paris Saint-Germain,Dijon FCO,F1,83,23480
KjIYsXDA/,2026-09-20,germany,SC Freiburg,Hamburg SV,D1,102,24963
QTIUrDb4/,2026-09-20,germany,FC Ingolstadt 04,Eintracht Frankfurt,D1,96,21008
Sdu0bhbi/,2026-09-20,germany,VfL Wolfsburg,Borussia Dortmund,D1,79,16726
UuOqmQcL/,2026-09-20,spain,Malaga,Eibar,SP1,52,6120
0IwAx4BR/,2026-09-21,france,Nice,AS Monaco,F1,37,13893
8MyU7Dpf/,2026-09-21,italy,Empoli,Internazionale,I1,31,13897
b9Z0A66h/,2026-09-21,italy,Juventus,Cagliari,I1,56,21980
bBUt5BUC/,2026-09-21,italy,US Pescara,Torino,I1,33,9623
bgJpW1le/,2026-09-21,france,Bastia,AS Nancy Lorraine,F1,106,669
CEYp4VqJ/,2026-09-21,italy,Genoa,Napoli,I1,63,22218
ChygCSyt/,2026-09-21,italy,AS Roma,Crotone,I1,117,26370
ClcDzk6p/,2026-09-21,germany,Bayern Munich,Hertha Berlin,D1,87,10707
EgFQqgqb/,2026-09-21,germany,Schalke 04,FC Cologne,D1,37,23829
f9AouVcT/,2026-09-21,germany,Bayer Leverkusen,FC Augsburg,D1,86,14586
GIBstBrN/,2026-09-21,germany,RB Leipzig,Borussia Monchengladbach,D1,108,24714
hUXmVL31/,2026-09-21,france,Angers,Caen,F1,81,13983
jkPul6rF/,2026-09-21,spain,Granada,Athletic Bilbao,SP1,115,27918
jqzcBnin/,2026-09-21,italy,Udinese,Fiorentina,I1,111,22406
KON98py5/,2026-09-21,italy,Chievo Verona,Sassuolo,I1,109,14193
nHIlnpDR/,2026-09-21,spain,Barcelona,Atletico Madrid,SP1,62,14526
nTEvhqBE/,2026-09-21,france,Guingamp,Lorient,F1,91,22872
QcWY6Xa0/,2026-09-21,italy,Atalanta,Palermo,I1,56,11024
Qi1HZ8Lj/,2026-09-21,germany,Werder Bremen,Mainz,D1,63,13305
rPLXkSD2/,2026-09-21,spain,Real Sociedad,Las Palmas,SP1,96,20695
tjEri3QK/,2026-09-21,france,Metz,Bordeaux,F1,117,23088
tKskRry2/,2026-09-21,spain,Real Madrid,Villarreal,SP1,71,20079
U1VwUpiq/,2026-09-21,spain,Celta Vigo,Sporting Gijon,SP1,84,18395
WKWiUuJ7/,2026-09-21,france,Stade Rennes,Marseille,F1,62,17948
x0Y49QLb/,2026-09-21,italy,Bologna,Sampdoria,I1,26,22230
xvVyYNJr/,2026-09-21,france,Lyon,Montpellier,F1,67,16362
YPAzgPe8/,2026-09-21,france,Nantes,St Etienne,F1,109,6118
2TroSOLe/,2026-09-22,spain,Valencia,Alaves,SP1,102,21735
dSPyknT8/,2026-09-22,spain,Deportivo La Coruna,Leganes,SP1,69,13165
OKhBYQrS/,2026-09-22,spain,Osasuna,Espanyol,SP1,118,688
llRfmSkj/,2026-09-23,germany,Borussia Dortmund,SC Freiburg,D1,83,16385
Q7wO0qSK/,2026-09-23,spain,Real Betis,Malaga,SP1,75,28
YqwM4MfK/,2026-09-23,france,Toulouse,Paris Saint-Germain,F1,22,26000
0Oh7dWS3/,2026-09-24,germany,Mainz,Bayer Leverkusen,D1,25,22319
4hkF25c8/,2026-09-24,spain,Las Palmas,Real Madrid,SP1,118,25691
6mv4cCDc/,2026-09-24,germany,Eintracht Frankfurt,Hertha Berlin,D1,86,7491
6wozsJ2D/,2026-09-24,france,Bastia,Guingamp,F1,100,16438
AmRaYqMC/,2026-09-24,england,Sunderland,Crystal Palace,E0,109,3663
bmWJslaQ/,2026-09-24,england,Arsenal,Chelsea,E0,44,2183
djUgeNkr/,2026-09-24,spain,Sporting Gijon,Barcelona,SP1,71,486
dOBfynxf/,2026-09-24,england,Manchester Utd,Leicester City,E0,68,4976
fgvI52uE/,2026-09-24,france,Dijon FCO,Stade Rennes,F1,56,25863
G8SQ3tAQ/,2026-09-24,france,AS Monaco,Angers,F1,52,27702
Gl8bxyDa/,2026-09-24,italy,Palermo,Juventus,I1,40,28136
joBbz6i0/,2026-09-24,england,Middlesbrough,Tottenham,E0,77,22750
pOdRruY0/,2026-09-24,france,Montpellier,Metz,F1,49,22156
rL7jxSMm/,2026-09-24,england,Liverpool,Hull,E0,104,8722
rqlJ1PCE/,2026-09-24,spain,Eibar,Real Sociedad,SP1,53,20020
U3pOhlSS/,2026-09-24,germany,Werder Bremen,VfL Wolfsburg,D1,117,2319
UDRFrUqK/,2026-09-24,england,Bournemouth,Everton,E0,53,24818
UibQl56g/,2026-09-24,england,Swansea,Manchester City,E0,63,277
UX5nuwTt/,2026-09-24,italy,Napoli,Chievo Verona,I1,46,3087
UyA2ZP66/,2026-09-24,england,Stoke City,West Brom,E0,65,15040
vBsSa3sR/,2026-09-24,spain,Athletic Bilbao,Sevilla,SP1,101,19334
vFiBejrA/,2026-09-24,germany,FC Augsburg,SV Darmstadt 98,D1,79,21224
vRgJp13l/,2026-09-24,france,Lorient,Lyon,F1,68,24420
WCWkl8zp/,2026-09-24,germany,Borussia Monchengladbach,FC Ingolstadt 04,D1,101,20964
YmgNqLIf/,2026-09-24,france,Bordeaux,Caen,F1,65,17485
zsoKgUCM/,2026-09-24,germany,Hamburg SV,Bayern Munich,D1,56,1557
0zeFoslr/,2026-09-25,france,St Etienne,Lille,F1,42,26781
dpyYLFSI/,2026-09-25,italy,Torino,AS Roma,I1,90,23847
fN7Ourje/,2026-09-25,spain,Espanyol,Celta Vigo,SP1,89,26016
KtDnjNuR/,2026-09-25,france,AS Nancy Lorraine,Nice,F1,25,19085
lQ4Gs4Lr/,2026-09-25,spain,Atletico Madrid,Deportivo La Coruna,SP1,23,6756
lvQ3X3yJ/,2026-09-25,england,West Ham,Southampton,E0,35,1425
MwsGfAcG/,2026-09-25,germany,FC Cologne,RB Leipzig,D1,79,18943
OjTJqJKP/,2026-09-25,italy,Lazio,Empoli,I1,82,20336
p0UFpa5J/,2026-09-25,italy,Fiorentina,AC Milan,I1,105,12593
rm4KtOzk/,2026-09-25,spain,Villarreal,Osasuna,SP1,26,14573
SnnWsam7/,2026-09-25,france,Marseille,Nantes,F1,102,6185
SvQbnn5d/,2026-09-25,germany,TSG Hoffenheim,Schalke 04,D1,70,11324
xb9fwHcg/,2026-09-25,italy,Internazionale,Bologna,I1,39,22284
xncTv251/,2026-09-25,spain,Leganes,Valencia,SP1,106,10198
xpULOHr0/,2026-09-25,italy,Genoa,US Pescara,I1,59,12351
